Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-22 00:00:00-04:00,10.3334411993896,10.567668839869027,10.257690660156653,10.404457092285156,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.415667285867867,10.51234872286437,9.998293240993792,10.09646987915039,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.842559415561212,10.3307004355772,9.744881783406282,10.161009788513184,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.19863596964487,10.407447096722754,10.184182988039145,10.387264251708984,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.34016715105138,10.347891248375424,10.175709275279845,10.181938171386719,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.356612690872426,10.481700105810225,10.313006615001795,10.431117057800293,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.340915971627338,10.588101384636223,10.261427906095124,10.579131126403809,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.52854577508669,10.731128912862834,10.398723712775299,10.579876899719238,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.697239724104751,11.062286491322997,10.680046336092941,10.974077224731445,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.013694177162963,11.1908597946167,10.87016725206517,11.1908597946167,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.20706106632307,11.334390820336285,11.129566289305151,11.249670028686523,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.312463677357735,11.32068681041696,11.142025913363112,11.298260688781738,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.27533601596011,11.466954684500212,11.001239830042792,11.162707328796387,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.297014192264067,11.370770487939193,10.820832962158391,11.12831974029541,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.037371894657076,11.100165614278835,10.76028525587442,10.81435775756836,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.954640904469755,11.42932591133268,10.922247414992956,11.402664184570312,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.508066336906237,11.683239658431589,11.318441938766295,11.405405044555664,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.492118960785122,11.666295162437972,11.402913529645925,11.526007652282715,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.812315303877861,12.368980777282568,11.778427557703056,12.296469688415527,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.409098691003054,12.454948049475947,12.046544187854458,12.220470428466797,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.256105178667333,12.274543781071337,12.058256636540479,12.098624229431152,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.935660200552482,12.334345743353442,11.839725868023264,12.101114273071289,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.161665431474077,12.766671705580578,12.155186541499576,12.641833305358887,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.841422805114233,12.870078770591334,12.466408638139576,12.678460121154785,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.589256078912193,12.719327210078893,12.532443171490312,12.708114624023438,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.757199832121712,12.8262224291656,12.636098985059359,12.731036186218262,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.739510626748716,12.807786110577037,12.525216783453734,12.586764335632324,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.633357641991108,13.104803218100614,12.600964151604,13.104554176330566,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.139440120722352,13.530401512522506,12.994916987240861,13.330560684204102,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.439731719895999,13.951947107947952,13.39636171752882,13.77971363067627,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.659829188797334,14.682761202243139,13.858479972111429,14.3036470413208,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.787441967935662,13.843025331300952,12.840279891466327,12.976621627807617,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.745563447837947,13.135645359790704,11.669786990581494,12.584795951843262,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.69944678759346,12.512510995351848,11.669287553145319,11.877413749694824,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.362958594648799,12.770986350088675,12.195211103916458,12.677018165588379,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.950450880810692,13.026224079385043,12.130656602524068,12.274974822998047,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.448206526725512,12.614707520256824,11.860217802950007,12.128165245056152,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.041924596794905,13.275224843558743,12.593518148985977,12.833797454833984,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.240330488660307,13.259024669913838,12.789431895217097,12.952194213867188,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.918543987432042,13.053639178724612,12.47636923592044,12.477116584777832,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.096009766771703,12.55214363163374,11.998801159722575,12.426270484924316,792512000,0.0,0.0
